title,author,uid,aid,play,coins,pts
【博君一肖】天选之子。撞衣柜？明明是住在一起！（系好安全带！！！狗头保命）泰国应援排场好大，真的，牛逼！,霓虹的零零散散New,399553470,68397286,247629,4380,690831
【博君一肖】大型双标现场又又又开始了 是我们不懂 无语！结尾有彩蛋,没投币充电改什么名,387324081,61867143,521700,1505,690177
【高能预警】邓紫棋:老娘rap起来，连自己都害怕(邓紫棋说唱/rap合集)高清,小可爱GEM,391629984,67283950,587140,9932,690103
【博君一肖】大型双标现场！！弟弟泄洪高能预警,石原里虎i,346125209,64142982,326593,3005,689984
刘亦菲为阿米尔汗做翻译，狂飙美式英语，台下众女星惊呆了,コーピー酱,396814893,68516307,1737208,266,689828
【杨超越】芒种|105秒心动挑战|一想到你我 就 ～,白夜酱呀_,14513173,67170073,361277,16497,681288
博君一肖，身体很诚实王一博大集合,xinxinmiao145,320251376,66735130,556923,669,679806
【肖战|芒种】战战笑起来让人心空的瞬间,银桑欧巴呀,433725771,66643229,212834,4807,673697
我不允许你们没听过黄晓明翻唱的《Uptown Funk》,Faye音乐馆,42875461,65728460,1177187,751,671611
【博君一肖】是官方疯了，还是我疯了，这是官宣吧！！！,战战三岁吖,237218035,68517779,498509,961,668479
科普哇唧唧哇作妖史！用心做选秀，用脚做运营【哇妹】,哇哇哇妹,138832847,67326537,510241,10974,667544
【肖战王一博《无羁》高清版！赶紧戳视频】陈情令泰国见面会,甲乙丙丁ミ,404639826,68542595,333196,1255,666725
【陈情令】泰国见面会视频合集,爱德羊,289536315,68679548,180573,1500,665479
陈乐一 火影主题曲《青鸟》,知津jocket,31792578,35904542,405890,4331,653860
【博君一肖】学长，我追定你了！！《时空告白》的正确打开方式！,希嘉Heega,21075050,67653461,148730,8842,649504
【肖战】【搞笑】肖战采访之笑死人系列,Tempo30,453173471,67837042,354838,2279,646929
张雪峰老师谈考研90分钟完整版！听完我想回去考研了 _超清,爱浮云了,190730940,18976919,252243,4282,645990
【肖战】战战史上最萌的一次直播，简直要被有钱哥哥可爱死了！,暴脾气的大白,274561273,65657993,220971,2275,645198
娱乐圈的聊天鬼才，采访界的泥石流，记者见了要颤抖，本次出场明星：王菲，刘德华，陈奕迅，梁家辉，刘青云和张学友……,FlashEnglish-Eli,17184013,66791980,920942,582,635065
【博君一肖】kb显微镜系列2上下集,一见博肖误终身丶,84132098,63872466,296629,4371,630587
【博君一肖】bjyx49条假料合集|众琑周知bjyx无假料 bxg女孩的宝藏,略略哦哦哦略,399092463,67078114,143732,4175,627171
【宋继扬】宋继扬跳舞完整版多角度|近景、大屏幕、舞台侧面高清||陈情令泰国见面会,吃胖的柚子,88658449,68549721,268620,1926,623846
【博君一肖】细节|高甜|真情实感 那些酷崽耶啵以为全世界只有他才会知道的糖！！,树边有只鱼,346386406,64045933,237386,6578,621610
耍帅，飙车，舔糖，抖腿，耍烟技...麻麻的，酷拽起来的小K简直人间尤物、白璧无瑕，克里斯汀.斯图尔特（KristenStewart),女神视角毒,235508243,66948509,349681,2277,620837
【王一博】190921陈情令泰国粉丝见面会巨全78p 机场泰妃 应援屏幕 应援大巴 应援气球 招待会采访单人cut  见面会现场各角度饭拍cut  一博辛苦了！,乌冬长猫使,70450421,68438328,421987,2841,620559
【博君一肖】你们的身体语言暴露了你们的关系,二百四十四和五十一,8252124,67911307,259569,3147,610857
【博君一肖】ggdd芭莎没见过的花絮，gg那一嗓子吼的太可爱了！,灿白坑赫海填,245832387,67273580,420000,536,610099
【哔计划】吴青峰：怼粉这种事，都是靠灵感,哔计划,209708163,68196065,1029136,7624,608872
王一博 | 《Can You Feel My World》,隐藏身份保护地球,296316312,66313144,160060,19441,603159
【王一博】韩国练习生时期考核舞蹈,o羊o羊o羊oo,339899978,65709102,328406,2132,601958
又拿魔法骗我！中国魔法部对此表示负责。华人法师秀翻美国达人秀,瘫倒的Aqua,249976627,54022752,384459,6086,600705
【王一博】还有人没有看过这个携程广告吗？,大费费-,403757617,65206491,159127,3213,599459
开口就致命的演唱现场,肥肥肥欧娜,22793668,33842291,643208,1709,597262
【中字持更】【workman】沙雕综艺来袭 | 张老师带您领略不同职业风情～（更新至20190913）,新沙一只鸽字幕组,410703564,65092498,367922,1408,592190
黄晓明演唱《丑八怪》经典名场面回顾，刘烨的表情真是耐人寻味,认真娱乐酱,215982606,67159403,825115,452,590368
黄晓明买下20条鱿鱼，工作人员都不吃，霸气喊话：“不吃我就不录了”,广州cxk,15063680,66215761,1056553,84,568654
【王一博】【舞蹈混剪/高燃踩点/极度舒适/1080P】剪到暴躁哈哈哈哈哈哈哈哈哈哈哈哈,秋名山上卖奶茶,97322559,67461203,140508,9924,567606
【完整版来了】山东游客怼“台独”：你自己发展了二十多年还这么差，还努力啥？,山东共青团,228832527,64642406,698571,3694,567089
【王一博】酷盖委委屈屈  给他快给他‖二传请注明出处 禁二改,ABC不重复,24478143,66546135,241834,3151,561636
【博君一肖】“王一博，还不上！！” 肖战哥哥听到这句话才露出全场最甜的笑啊～陈情令泰国见面会双人合唱无羁,梅子加酒酒,21880727,68676662,322927,728,560314
【博君一肖】S系列之“kb单手倒立”,bjyx地久天长,454906294,68051598,136732,7727,559203
给他一个话筒~他能把你怼死 【大张伟最全怼人合集】 你能坚持到几秒不笑？,热剧不能停,34158819,57511340,395620,2928,557185
【中餐厅3】比赵薇还能怼黄晓明的只有依萍,虎克宅配,11350948,65341869,433532,14172,550978
论肖战哥哥穿着Dior被摁在椅子上接受了几个采访？,Serendipity-W,43477036,67977230,173746,1733,549448
